order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
91822,8106,2025-05-10,415,1,240.44,240.44,Completed,2025-05-10
91823,4050,2023-01-09,313,3,421.98,1265.94,Pending,
91824,3059,2022-07-10,175,4,72.42,289.68,Completed,2022-07-11
91825,67,2020-06-14,333,3,137.02,411.06,Completed,2020-06-14
91826,7508,2023-11-11,189,3,149.89,449.67,Completed,2023-11-12
91827,6231,2023-01-30,104,2,279.17,558.34,Completed,2023-02-01
91828,5528,2025-12-17,2,5,418.61,2093.05,Cancelled,
91829,9237,2024-08-02,32,4,467.83,1871.32,Completed,2024-08-04
91830,8989,2022-11-09,353,5,175.08,875.40,Completed,2022-11-10
91831,1262,2025-09-27,152,1,178.63,178.63,Completed,2025-09-30
91832,5658,2023-11-20,329,3,71.65,214.95,Completed,2023-11-21
91833,4516,2021-05-12,125,2,253.23,506.46,Completed,2021-05-12
91834,6813,2022-11-24,375,4,392.27,1569.08,Completed,2022-11-24
91835,1263,2024-03-13,268,1,231.05,231.05,Pending,
91836,676,2025-02-11,271,5,154.90,774.50,Completed,2025-02-14
91837,8844,2025-11-26,220,5,354.13,1770.65,Completed,2025-11-27
91838,2150,2025-06-16,50,5,144.03,720.15,Completed,2025-06-16
91839,628,2025-10-16,202,1,68.21,68.21,Completed,2025-10-18
91840,928,2020-10-12,242,1,140.47,140.47,Completed,2020-10-15
91841,6726,2021-12-29,391,4,206.52,826.08,Completed,2022-01-01
91842,6524,2021-06-12,84,1,357.71,357.71,Completed,2021-06-13
91843,3163,2022-04-19,398,1,179.80,179.80,Completed,2022-04-22
91844,8973,2023-10-06,273,5,220.64,1103.20,Completed,2023-10-09
91845,503,2025-02-28,93,4,78.84,315.36,Completed,2025-02-28
91846,8413,2025-08-02,127,1,272.36,272.36,Completed,2025-08-02
91847,1666,2021-08-05,307,5,28.80,144.00,Completed,2021-08-07
91848,3618,2022-12-18,477,2,346.93,693.86,Pending,
91849,1788,2022-04-23,344,3,6.70,20.10,Pending,
91850,4477,2021-10-02,428,3,131.90,395.70,Completed,2021-10-05
91851,5755,2025-04-06,184,2,271.40,542.80,Completed,2025-04-09
91852,7619,2024-01-06,489,1,90.37,90.37,Cancelled,
91853,6552,2023-06-30,27,2,450.48,900.96,Completed,2023-06-30
91854,7214,2025-08-29,184,3,271.40,814.20,Completed,2025-08-31
91855,8171,2021-03-10,150,5,357.62,1788.10,Completed,2021-03-10
91856,481,2020-05-21,205,4,34.81,139.24,Pending,
91857,2696,2025-12-10,177,5,338.15,1690.75,Pending,
91858,2037,2024-02-08,107,2,230.19,460.38,Completed,2024-02-10
91859,1535,2022-05-13,20,2,125.97,251.94,Completed,2022-05-14
91860,20,2024-07-10,30,1,455.31,455.31,Completed,2024-07-10
91861,8531,2024-10-27,174,5,34.97,174.85,Completed,2024-10-27
91862,3039,2024-09-13,127,2,272.36,544.72,Pending,
91863,7680,2023-04-17,123,2,427.44,854.88,Pending,
91864,6787,2023-07-07,148,1,39.56,39.56,Completed,2023-07-08
91865,3615,2022-03-06,239,3,267.48,802.44,Completed,2022-03-06
91866,6737,2023-07-06,179,4,472.68,1890.72,Pending,
91867,5907,2024-06-24,63,4,420.21,1680.84,Completed,2024-06-24
91868,1199,2024-08-13,363,3,434.45,1303.35,Completed,2024-08-16
91869,4026,2024-05-17,100,1,453.88,453.88,Completed,2024-05-19
91870,5631,2020-08-18,21,2,480.81,961.62,Completed,2020-08-18
91871,6394,2022-10-17,497,5,168.89,844.45,Completed,2022-10-20
91872,353,2024-11-08,131,1,84.12,84.12,Completed,2024-11-10
91873,8644,2022-12-02,145,3,414.82,1244.46,Completed,2022-12-03
91874,1743,2020-03-13,136,1,97.10,97.10,Completed,2020-03-13
91875,1459,2023-07-18,425,2,431.11,862.22,Pending,
91876,8237,2021-05-20,390,3,206.61,619.83,Completed,2021-05-23
91877,5837,2023-03-31,231,5,119.26,596.30,Pending,
91878,1898,2020-10-20,60,1,6.36,6.36,Completed,2020-10-23
91879,5526,2022-12-02,301,4,191.18,764.72,Completed,2022-12-04
91880,1674,2021-07-04,23,5,409.19,2045.95,Completed,2021-07-04
91881,8817,2023-07-05,458,5,221.87,1109.35,Completed,2023-07-07
91882,6823,2025-07-07,66,3,152.37,457.11,Completed,2025-07-09
91883,1949,2024-12-17,217,2,273.36,546.72,Pending,
91884,3513,2025-08-22,130,3,411.88,1235.64,Cancelled,
91885,1280,2021-02-07,91,1,139.87,139.87,Completed,2021-02-08
91886,5879,2021-10-09,198,3,57.51,172.53,Completed,2021-10-11
91887,7716,2023-11-24,496,4,405.68,1622.72,Completed,2023-11-26
91888,8972,2023-01-27,246,2,445.30,890.60,Completed,2023-01-29
91889,6583,2022-12-08,454,5,127.55,637.75,Pending,
91890,9715,2021-07-31,448,3,354.08,1062.24,Completed,2021-07-31
91891,1844,2024-10-19,353,2,175.08,350.16,Completed,2024-10-22
91892,7726,2021-05-20,206,4,18.67,74.68,Cancelled,
91893,7812,2020-06-20,444,5,485.59,2427.95,Pending,
91894,7106,2025-06-03,173,1,218.62,218.62,Pending,
91895,4613,2024-03-12,37,4,278.45,1113.80,Completed,2024-03-12
91896,7834,2022-04-06,121,3,140.87,422.61,Completed,2022-04-08
91897,5247,2020-07-10,37,1,278.45,278.45,Completed,2020-07-13
91898,1144,2023-08-12,453,5,97.03,485.15,Completed,2023-08-14
91899,9078,2023-03-14,469,2,286.74,573.48,Completed,2023-03-14
91900,342,2024-05-09,116,1,298.11,298.11,Completed,2024-05-11
91901,569,2023-07-16,125,2,253.23,506.46,Completed,2023-07-16
91902,162,2020-08-13,110,3,459.22,1377.66,Completed,2020-08-13
91903,3738,2024-12-08,67,4,451.51,1806.04,Pending,
91904,3803,2025-02-26,391,4,206.52,826.08,Cancelled,
91905,4419,2023-01-29,392,5,390.90,1954.50,Completed,2023-01-29
91906,3556,2025-08-20,41,2,69.82,139.64,Completed,2025-08-20
91907,1220,2023-11-30,384,3,110.53,331.59,Completed,2023-12-02
91908,6138,2023-02-13,471,4,156.16,624.64,Completed,2023-02-15
91909,2715,2022-11-09,476,1,487.89,487.89,Completed,2022-11-10
91910,8411,2022-04-30,424,3,252.12,756.36,Completed,2022-04-30
91911,1182,2021-09-09,261,1,498.69,498.69,Completed,2021-09-09
91912,617,2020-11-13,361,4,66.77,267.08,Cancelled,
91913,8247,2024-03-29,9,5,22.69,113.45,Completed,2024-03-31
91914,3349,2025-04-08,480,3,27.08,81.24,Completed,2025-04-08
91915,846,2025-04-30,127,1,272.36,272.36,Completed,2025-05-02
91916,6069,2024-12-01,263,2,280.15,560.30,Completed,2024-12-03
91917,1392,2020-09-14,425,2,431.11,862.22,Completed,2020-09-17
91918,5962,2021-05-08,46,3,22.59,67.77,Completed,2021-05-08
91919,1969,2021-11-10,153,3,418.35,1255.05,Completed,2021-11-12
91920,9383,2022-09-11,379,1,447.60,447.60,Completed,2022-09-11
91921,1204,2025-02-12,35,2,42.85,85.70,Cancelled,
91922,4600,2025-03-18,386,3,361.80,1085.40,Completed,2025-03-21
91923,175,2021-08-05,272,4,477.99,1911.96,Completed,2021-08-06
91924,7440,2023-11-01,407,2,465.31,930.62,Completed,2023-11-04
91925,620,2021-04-30,204,2,413.59,827.18,Completed,2021-05-03
91926,5656,2025-11-04,466,3,204.35,613.05,Completed,2025-11-04
91927,7074,2021-06-29,460,5,400.26,2001.30,Pending,
91928,2040,2024-11-19,491,1,372.87,372.87,Pending,
91929,4440,2022-03-26,191,5,209.60,1048.00,Cancelled,
91930,53,2024-01-17,310,5,410.55,2052.75,Completed,2024-01-17
91931,8755,2020-02-10,183,1,230.36,230.36,Completed,2020-02-13
91932,5139,2025-11-09,406,4,424.92,1699.68,Cancelled,
91933,9308,2020-11-01,119,4,427.87,1711.48,Completed,2020-11-03
91934,7526,2025-09-09,84,5,357.71,1788.55,Completed,2025-09-11
91935,7147,2020-05-10,200,5,108.50,542.50,Pending,
91936,8019,2024-03-21,221,5,129.66,648.30,Pending,
91937,824,2021-05-18,143,2,353.54,707.08,Pending,
91938,5394,2024-08-05,474,3,316.89,950.67,Completed,2024-08-07
91939,6307,2025-05-02,45,5,11.67,58.35,Completed,2025-05-05
91940,8854,2022-11-09,60,3,6.36,19.08,Completed,2022-11-10
91941,8534,2021-02-18,266,2,446.39,892.78,Completed,2021-02-21
91942,5165,2021-07-09,382,3,172.34,517.02,Cancelled,
91943,4863,2021-11-16,82,5,359.87,1799.35,Completed,2021-11-18
91944,4656,2023-12-16,22,5,125.73,628.65,Completed,2023-12-18
91945,8179,2021-08-13,79,4,197.17,788.68,Completed,2021-08-13
91946,5900,2020-05-23,382,4,172.34,689.36,Pending,
91947,7131,2025-04-23,484,4,144.57,578.28,Cancelled,
91948,4078,2023-05-28,333,3,137.02,411.06,Completed,2023-05-31
91949,4185,2021-11-24,219,1,97.28,97.28,Cancelled,
91950,1704,2021-09-06,210,2,96.97,193.94,Pending,
91951,134,2023-10-27,369,5,81.28,406.40,Pending,
91952,9817,2021-04-03,374,2,283.23,566.46,Completed,2021-04-05
91953,5867,2025-04-15,464,3,291.15,873.45,Completed,2025-04-18
91954,8094,2021-04-16,254,1,234.93,234.93,Cancelled,
91955,1266,2020-06-30,18,3,438.14,1314.42,Pending,
91956,7388,2021-04-11,143,4,353.54,1414.16,Pending,
91957,6102,2020-07-04,321,4,242.77,971.08,Pending,
91958,8609,2020-11-15,107,5,230.19,1150.95,Completed,2020-11-16
91959,2549,2025-07-26,409,5,372.82,1864.10,Pending,
91960,7477,2025-05-16,155,1,253.34,253.34,Completed,2025-05-16
91961,3767,2024-03-16,400,3,329.37,988.11,Completed,2024-03-17
91962,2643,2021-12-03,269,1,478.56,478.56,Completed,2021-12-05
91963,3171,2025-04-09,198,5,57.51,287.55,Completed,2025-04-09
91964,8850,2021-12-01,290,4,44.40,177.60,Completed,2021-12-03
91965,6207,2024-06-20,155,3,253.34,760.02,Completed,2024-06-22
91966,8554,2022-03-26,275,4,477.61,1910.44,Completed,2022-03-28
91967,296,2023-01-15,58,3,199.46,598.38,Pending,
91968,8617,2020-10-18,444,3,485.59,1456.77,Completed,2020-10-20
91969,6055,2022-10-22,385,4,439.58,1758.32,Completed,2022-10-25
91970,7250,2021-10-31,246,5,445.30,2226.50,Completed,2021-11-02
91971,7229,2022-12-02,430,4,324.68,1298.72,Cancelled,
91972,5908,2020-02-01,329,1,71.65,71.65,Completed,2020-02-01
91973,330,2022-05-15,479,3,16.89,50.67,Cancelled,
91974,4689,2025-02-06,65,2,247.12,494.24,Completed,2025-02-06
91975,4588,2025-04-04,191,5,209.60,1048.00,Completed,2025-04-07
91976,182,2023-08-16,246,1,445.30,445.30,Completed,2023-08-19
91977,769,2025-11-08,162,5,447.44,2237.20,Completed,2025-11-09
91978,5263,2025-07-04,393,1,25.71,25.71,Completed,2025-07-04
91979,9306,2024-01-06,438,2,62.75,125.50,Completed,2024-01-08
91980,6595,2023-03-04,123,2,427.44,854.88,Cancelled,
91981,9388,2020-09-23,461,4,171.28,685.12,Completed,2020-09-26
91982,3061,2020-02-03,280,1,183.59,183.59,Completed,2020-02-03
91983,9096,2024-01-22,381,1,333.41,333.41,Completed,2024-01-22
91984,9207,2020-06-27,246,4,445.30,1781.20,Completed,2020-06-28
91985,315,2021-04-27,399,5,439.10,2195.50,Pending,
91986,1846,2025-11-24,338,4,182.16,728.64,Completed,2025-11-24
91987,3404,2023-08-25,168,1,288.43,288.43,Completed,2023-08-27
91988,6625,2020-12-28,233,4,471.16,1884.64,Completed,2020-12-29
91989,1993,2020-07-12,312,4,477.29,1909.16,Pending,
91990,2112,2024-11-29,450,5,58.39,291.95,Completed,2024-11-29
91991,6208,2025-05-21,372,4,489.62,1958.48,Pending,
91992,4607,2025-12-16,128,5,7.10,35.50,Completed,2025-12-16
91993,1592,2020-08-26,342,3,313.70,941.10,Completed,2020-08-26
91994,346,2023-12-11,426,2,36.72,73.44,Completed,2023-12-11
91995,2137,2025-11-03,378,5,112.68,563.40,Cancelled,
91996,8652,2020-04-20,66,1,152.37,152.37,Completed,2020-04-22
91997,7664,2024-06-11,4,1,272.52,272.52,Pending,
91998,3155,2021-12-04,177,4,338.15,1352.60,Completed,2021-12-07
91999,8797,2025-08-21,153,4,418.35,1673.40,Completed,2025-08-24
92000,9000,2022-11-17,489,4,90.37,361.48,Completed,2022-11-19
92001,6280,2024-03-25,369,1,81.28,81.28,Completed,2024-03-27
92002,9909,2023-01-09,448,2,354.08,708.16,Completed,2023-01-11
92003,2055,2023-11-11,276,3,205.70,617.10,Completed,2023-11-11
92004,6559,2022-09-19,444,1,485.59,485.59,Pending,
92005,2765,2024-06-28,337,1,219.60,219.60,Pending,
92006,7155,2020-10-31,351,3,79.00,237.00,Completed,2020-11-01
92007,5789,2022-12-06,8,3,182.72,548.16,Completed,2022-12-08
92008,5949,2022-03-08,20,5,125.97,629.85,Completed,2022-03-08
92009,5501,2021-01-20,480,1,27.08,27.08,Completed,2021-01-23
92010,4836,2022-04-04,155,1,253.34,253.34,Completed,2022-04-04
92011,3612,2023-04-24,213,5,122.83,614.15,Completed,2023-04-24
92012,9400,2022-11-28,68,1,279.87,279.87,Completed,2022-12-01
92013,2191,2021-09-09,384,4,110.53,442.12,Completed,2021-09-11
92014,5105,2025-06-02,175,2,72.42,144.84,Completed,2025-06-02
92015,6771,2023-12-27,253,3,21.67,65.01,Completed,2023-12-27
92016,7689,2023-06-08,68,2,279.87,559.74,Completed,2023-06-11
92017,9212,2022-12-20,125,1,253.23,253.23,Completed,2022-12-22
92018,1944,2025-10-04,25,2,78.80,157.60,Completed,2025-10-06
92019,7213,2023-12-23,354,5,351.52,1757.60,Completed,2023-12-24
92020,718,2023-09-10,490,5,54.35,271.75,Completed,2023-09-13
92021,4911,2025-12-09,229,4,126.34,505.36,Pending,
92022,8352,2024-07-02,72,1,193.69,193.69,Completed,2024-07-04
92023,8277,2021-12-09,266,4,446.39,1785.56,Completed,2021-12-09
92024,6910,2021-07-14,132,3,267.28,801.84,Completed,2021-07-15
92025,8130,2021-09-15,104,3,279.17,837.51,Completed,2021-09-17
92026,9817,2024-08-28,348,3,59.14,177.42,Completed,2024-08-31
92027,7212,2021-09-20,429,2,126.26,252.52,Pending,
92028,130,2020-10-13,96,2,333.36,666.72,Completed,2020-10-16
92029,9981,2023-11-27,359,4,238.03,952.12,Completed,2023-11-27
92030,265,2021-10-28,182,4,132.43,529.72,Completed,2021-10-31
92031,5991,2024-03-01,497,3,168.89,506.67,Completed,2024-03-04
92032,2318,2025-09-25,4,3,272.52,817.56,Completed,2025-09-27
92033,8200,2024-03-06,100,3,453.88,1361.64,Completed,2024-03-09
92034,1503,2025-11-17,287,1,164.60,164.60,Completed,2025-11-19
92035,4401,2025-05-09,305,1,11.77,11.77,Completed,2025-05-11
92036,7158,2020-05-25,186,3,93.48,280.44,Completed,2020-05-25
92037,8062,2023-08-20,455,4,152.69,610.76,Pending,
92038,2544,2020-08-20,448,4,354.08,1416.32,Completed,2020-08-23
92039,7212,2024-08-30,433,5,112.18,560.90,Completed,2024-08-30
92040,444,2023-11-13,126,5,314.20,1571.00,Pending,
92041,6748,2020-01-22,333,3,137.02,411.06,Completed,2020-01-23
92042,8481,2020-08-19,401,3,209.90,629.70,Completed,2020-08-21
92043,2579,2025-09-27,361,4,66.77,267.08,Completed,2025-09-27
92044,1777,2022-01-17,261,5,498.69,2493.45,Pending,
92045,4002,2023-02-04,412,1,120.39,120.39,Completed,2023-02-05
92046,3527,2022-05-29,228,4,122.19,488.76,Cancelled,
92047,179,2024-03-22,28,3,380.63,1141.89,Pending,
92048,2619,2023-04-15,138,2,124.51,249.02,Completed,2023-04-15
92049,7449,2021-02-15,126,1,314.20,314.20,Pending,
92050,3427,2021-12-13,269,4,478.56,1914.24,Completed,2021-12-16
92051,1499,2021-03-05,,1,103.80,103.80,Completed,2021-03-07
92052,8431,2020-07-03,327,1,215.26,215.26,Completed,2020-07-06
92053,3893,2025-11-14,319,4,399.09,1596.36,Completed,2025-11-16
92054,7388,2024-02-20,86,2,490.27,980.54,Completed,2024-02-20
92055,6434,2022-04-08,47,1,374.20,374.20,Completed,2022-04-09
92056,2611,2024-08-16,339,3,399.66,1198.98,Completed,2024-08-17
92057,2352,2022-09-08,333,3,137.02,411.06,Completed,2022-09-10
92058,6287,2025-03-06,76,2,156.11,312.22,Cancelled,
92059,4385,2022-09-11,367,2,75.00,150.00,Completed,2022-09-12
92060,7467,2024-05-30,7,3,52.50,157.50,Completed,2024-05-30
92061,4301,2021-08-04,481,3,198.44,595.32,Completed,2021-08-05
92062,8887,2022-10-02,214,2,189.49,378.98,Completed,2022-10-05
92063,4601,2024-02-16,212,4,247.42,989.68,Completed,2024-02-18
92064,1163,2021-05-14,313,2,421.98,843.96,Completed,2021-05-15
92065,6167,2024-12-27,,4,119.76,479.04,Pending,
92066,3845,2022-06-19,486,2,176.75,353.50,Completed,2022-06-22
92067,5962,2025-07-03,459,3,460.64,1381.92,Completed,2025-07-05
92068,1409,2025-04-27,450,5,58.39,291.95,Completed,2025-04-29
92069,1344,2021-02-24,113,2,186.72,373.44,Completed,2021-02-25
92070,9012,2021-06-10,246,4,445.30,1781.20,Completed,2021-06-10
92071,3738,2021-08-16,99,3,375.09,1125.27,Cancelled,
92072,4445,2020-10-17,418,2,136.36,272.72,Completed,2020-10-20
92073,5380,2020-08-08,190,2,380.48,760.96,Completed,2020-08-10
92074,3911,2020-02-23,459,4,460.64,1842.56,Pending,
92075,8950,2025-08-28,363,3,434.45,1303.35,Completed,2025-08-29
92076,5331,2022-08-09,150,2,357.62,715.24,Completed,2022-08-10
92077,1409,2020-05-24,9,4,22.69,90.76,Completed,2020-05-26
92078,2818,2022-09-01,300,1,5.02,5.02,Completed,2022-09-02
92079,1067,2025-01-18,285,1,269.90,269.90,Completed,2025-01-19
92080,4333,2020-08-09,215,1,85.51,85.51,Completed,2020-08-10
92081,9916,2022-01-07,46,5,22.59,112.95,Completed,2022-01-08
92082,2975,2020-08-14,286,5,252.30,1261.50,Pending,
92083,3638,2023-12-04,170,4,87.33,349.32,Cancelled,
92084,4736,2022-07-10,417,2,365.07,730.14,Completed,2022-07-12
92085,2193,2021-04-20,323,2,253.54,507.08,Completed,2021-04-22
92086,800,2020-10-09,310,1,410.55,410.55,Cancelled,
92087,1740,2025-11-11,342,2,313.70,627.40,Completed,2025-11-12
92088,7575,2025-01-22,436,2,324.55,649.10,Completed,2025-01-22
92089,1811,2022-05-22,433,5,112.18,560.90,Completed,2022-05-24
92090,7313,2025-02-06,176,5,20.31,101.55,Completed,2025-02-07
92091,4592,2020-03-04,398,2,179.80,359.60,Completed,2020-03-04
92092,8014,2020-03-22,371,1,285.07,285.07,Completed,2020-03-24
92093,6055,2024-03-06,284,2,366.12,732.24,Completed,2024-03-07
92094,5927,2024-12-28,484,1,144.57,144.57,Completed,2024-12-28
92095,5648,2021-01-27,440,1,286.53,286.53,Completed,2021-01-29
92096,9076,2020-11-28,204,1,413.59,413.59,Completed,2020-11-30
92097,9947,2024-04-22,128,3,7.10,21.30,Completed,2024-04-22
92098,3565,2020-01-02,70,2,263.62,527.24,Pending,
92099,101,2024-10-17,258,4,88.88,355.52,Completed,2024-10-19
92100,2559,2022-02-19,370,5,342.10,1710.50,Cancelled,
92101,7688,2025-10-26,31,5,313.73,1568.65,Completed,2025-10-28
92102,4281,2021-04-27,354,4,351.52,1406.08,Completed,2021-04-28
92103,2017,2020-09-20,27,1,450.48,450.48,Completed,2020-09-21
92104,9725,2024-05-23,201,3,150.14,450.42,Completed,2024-05-23
92105,5665,2022-10-29,411,4,105.10,420.40,Completed,2022-10-29
92106,2865,2023-08-20,429,2,126.26,252.52,Completed,2023-08-21
92107,7163,2024-01-06,209,2,384.25,768.50,Completed,2024-01-09
92108,5848,2020-11-05,110,4,459.22,1836.88,Completed,2020-11-07
92109,8215,2024-08-16,71,2,436.42,872.84,Completed,2024-08-19
92110,1064,2020-09-18,216,4,335.25,1341.00,Completed,2020-09-19
92111,8720,2020-04-16,110,1,459.22,459.22,Completed,2020-04-18
92112,1981,2021-05-05,88,4,10.07,40.28,Completed,2021-05-06
92113,4151,2021-01-15,343,3,181.84,545.52,Completed,2021-01-16
92114,9447,2023-01-24,385,5,439.58,2197.90,Completed,2023-01-25
92115,444,2023-06-12,105,3,288.68,866.04,Cancelled,
92116,918,2020-01-29,458,2,221.87,443.74,Completed,2020-01-30
92117,4966,2020-07-08,356,3,31.57,94.71,Completed,2020-07-08
92118,5105,2025-03-13,116,1,298.11,298.11,Completed,2025-03-14
92119,9504,2023-05-25,110,3,459.22,1377.66,Completed,2023-05-28
92120,582,2020-05-23,16,2,32.82,65.64,Completed,2020-05-26
92121,6231,2020-09-24,324,2,197.74,395.48,Completed,2020-09-27
92122,6119,2023-07-25,159,4,318.83,1275.32,Completed,2023-07-27
92123,6639,2020-05-07,151,4,234.04,936.16,Pending,
92124,8981,2022-11-28,143,4,353.54,1414.16,Completed,2022-11-28
92125,9442,2024-03-03,170,1,87.33,87.33,Pending,
92126,6196,2025-12-28,42,4,385.73,1542.92,Completed,2025-12-30
92127,7535,2022-08-22,110,2,459.22,918.44,Completed,2022-08-24
92128,524,2022-01-12,247,1,155.35,155.35,Completed,2022-01-15
92129,2476,2023-09-07,415,4,240.44,961.76,Cancelled,
92130,1822,2021-03-01,426,2,36.72,73.44,Completed,2021-03-02
92131,5375,2025-02-01,457,4,159.44,637.76,Completed,2025-02-01
92132,2766,2025-03-15,473,1,56.70,56.70,Completed,2025-03-15
92133,3882,2022-06-12,265,4,255.56,1022.24,Completed,2022-06-13
92134,7324,2022-01-07,238,5,278.69,1393.45,Pending,
92135,3801,2022-10-07,136,2,97.10,194.20,Completed,2022-10-07
92136,1140,2025-08-14,239,1,267.48,267.48,Completed,2025-08-17
92137,8659,2024-09-05,186,1,93.48,93.48,Completed,2024-09-07
92138,7255,2025-05-04,189,4,149.89,599.56,Completed,2025-05-04
92139,5989,2022-08-14,92,1,46.54,46.54,Cancelled,
92140,4696,2023-06-29,10,1,260.23,260.23,Cancelled,
92141,6475,2020-04-03,167,3,126.89,380.67,Cancelled,
92142,5687,2024-04-12,81,5,291.82,1459.10,Cancelled,
92143,2007,2021-11-21,93,4,78.84,315.36,Completed,2021-11-23
92144,4183,2022-09-08,338,5,182.16,910.80,Completed,2022-09-08
92145,6866,2023-06-28,392,1,390.90,390.90,Pending,
92146,7716,2020-03-29,148,3,39.56,118.68,Completed,2020-03-30
92147,720,2020-04-25,200,2,108.50,217.00,Completed,2020-04-28
92148,2657,2020-06-07,284,1,366.12,366.12,Pending,
92149,6973,2022-09-14,103,2,79.93,159.86,Completed,2022-09-16
92150,5364,2025-12-07,192,4,456.55,1826.20,Completed,2025-12-10
92151,6252,2022-02-01,245,5,392.29,1961.45,Cancelled,
92152,8478,2024-06-26,437,3,277.63,832.89,Completed,2024-06-28
92153,3835,2024-02-19,6,2,209.00,418.00,Completed,2024-02-20
92154,6234,2024-04-04,48,5,259.87,1299.35,Cancelled,
92155,2313,2024-09-05,454,3,127.55,382.65,Completed,2024-09-08
92156,7406,2024-03-17,494,4,451.01,1804.04,Completed,2024-03-20
92157,2431,2023-12-01,293,5,43.55,217.75,Completed,2023-12-01
92158,3937,2021-10-03,25,3,78.80,236.40,Completed,2021-10-05
92159,9419,2023-10-09,421,5,135.44,677.20,Completed,2023-10-09
92160,2140,2023-02-17,109,1,113.44,113.44,Completed,2023-02-19
92161,9827,2023-06-02,370,5,342.10,1710.50,Completed,2023-06-05
92162,4255,2023-07-01,493,3,254.14,762.42,Completed,2023-07-01
92163,1250,2020-05-14,337,4,219.60,878.40,Completed,2020-05-16
92164,20,2021-02-27,239,2,267.48,534.96,Completed,2021-02-28
92165,2794,2025-01-26,497,5,168.89,844.45,Completed,2025-01-27
92166,5963,2021-12-04,32,1,467.83,467.83,Completed,2021-12-04
92167,2630,2023-01-28,107,2,230.19,460.38,Cancelled,
92168,8222,2023-02-28,343,1,181.84,181.84,Completed,2023-02-28
92169,5003,2023-07-28,318,4,30.57,122.28,Cancelled,
92170,7485,2023-06-14,245,5,392.29,1961.45,Completed,2023-06-14
92171,5930,2024-09-18,282,2,66.70,133.40,Completed,2024-09-21
92172,8821,2025-12-03,224,4,321.17,1284.68,Pending,
92173,9606,2025-08-14,347,4,166.66,666.64,Completed,2025-08-14
92174,500,2020-04-23,258,3,88.88,266.64,Cancelled,
92175,5276,2022-04-01,391,5,206.52,1032.60,Cancelled,
92176,4848,2021-09-26,186,5,93.48,467.40,Completed,2021-09-28
92177,8779,2020-03-30,451,3,440.08,1320.24,Completed,2020-03-30
92178,6559,2021-09-01,251,1,465.41,465.41,Pending,
92179,1939,2025-05-30,395,4,249.41,997.64,Completed,2025-06-02
92180,5066,2022-09-23,293,1,43.55,43.55,Cancelled,
92181,8692,2022-07-07,217,3,273.36,820.08,Completed,2022-07-08
92182,638,2022-09-04,498,3,299.34,898.02,Cancelled,
92183,871,2023-08-16,41,3,69.82,209.46,Completed,2023-08-16
92184,8205,2023-05-29,373,2,473.99,947.98,Completed,2023-05-31
92185,3878,2020-11-18,466,3,204.35,613.05,Completed,2020-11-19
92186,9131,2022-08-09,107,2,230.19,460.38,Completed,2022-08-09
92187,8975,2024-09-30,227,5,296.06,1480.30,Completed,2024-10-01
92188,1073,2025-10-11,432,5,378.21,1891.05,Completed,2025-10-14
92189,4941,2020-01-25,482,2,431.58,863.16,Completed,2020-01-25
92190,3896,2020-08-01,54,4,179.15,716.60,Cancelled,
92191,9612,2022-04-10,273,4,220.64,882.56,Pending,
92192,1715,2023-07-06,214,3,189.49,568.47,Completed,2023-07-08
92193,3808,2025-12-01,319,3,399.09,1197.27,Pending,
92194,2907,2025-03-26,398,4,179.80,719.20,Cancelled,
92195,6371,2023-11-17,399,4,439.10,1756.40,Pending,
92196,2057,2022-01-18,129,5,320.59,1602.95,Completed,2022-01-21
92197,5219,2021-10-02,322,2,464.65,929.30,Pending,
92198,4165,2020-06-10,11,3,447.40,1342.20,Completed,2020-06-13
92199,9485,2022-08-30,255,4,126.07,504.28,Completed,2022-08-31
92200,3834,2024-04-27,460,5,400.26,2001.30,Completed,2024-04-29
92201,4297,2021-09-15,333,4,137.02,548.08,Completed,2021-09-16
92202,4508,2024-06-16,248,3,481.27,1443.81,Completed,2024-06-19
92203,5346,2025-06-21,286,2,252.30,504.60,Completed,2025-06-21
92204,8865,2020-06-28,30,4,455.31,1821.24,Completed,2020-06-30
92205,2256,2024-04-02,496,3,405.68,1217.04,Completed,2024-04-05
92206,2677,2021-01-17,272,4,477.99,1911.96,Completed,2021-01-18
92207,9924,2024-11-14,127,5,272.36,1361.80,Cancelled,
92208,6884,2024-08-02,329,1,71.65,71.65,Completed,2024-08-04
92209,4811,2022-01-22,268,1,231.05,231.05,Pending,
92210,5204,2021-02-20,332,4,468.81,1875.24,Pending,
92211,8314,2022-12-28,414,1,314.40,314.40,Completed,2022-12-30
92212,3845,2025-07-21,42,5,385.73,1928.65,Completed,2025-07-24
92213,4289,2023-09-30,267,2,383.92,767.84,Completed,2023-09-30
92214,4462,2022-05-15,17,3,23.90,71.70,Completed,2022-05-16
92215,1791,2021-04-15,351,4,79.00,316.00,Pending,
92216,3073,2021-03-02,494,1,451.01,451.01,Completed,2021-03-05
92217,2665,2020-10-05,100,5,453.88,2269.40,Pending,
92218,4586,2025-09-07,358,2,19.22,38.44,Completed,2025-09-08
92219,865,2023-09-23,328,2,327.95,655.90,Completed,2023-09-24
92220,7853,2022-04-10,93,3,78.84,236.52,Completed,2022-04-13
92221,9123,2022-05-10,424,4,252.12,1008.48,Completed,2022-05-10
